basin_id,Catchment Area (km2),Reservoir area (km2),lat,lon,Soil Carbon Content (kgC m-2),Mean_annual_runoff (2011-2018) (mm yr-1),Effective Temperature CO2 (°C),Effective Temperature CH4 (°C),Discharge (m3 yr-1),Age,YEAR,q-bathymetric Shape,% Littoral Area,Cumulative radiance (kWh m-2 period),GRAND_ID,Maximum Depth (m),P Input from catchment (kgP yr-1),CH4 Diffusive Emissions(g CO2e/m2/yr),CH4 Bubbling Emissions (g CO2e/m2/yr,Storage Capacity (millions of m3),MAIN_USE,Installed Capacity(MW),CRD_ID,Name,Province,Prefecture,County,ZN_name,River Area Before impoundment (%),R_WRT,CO2 diffusion part 1,CO2 diffusion part 2,CH4 Bubbling Emissions (g CO2e/m2/yr),number of month over 0°,Average GHI (kWh m-2 period),Mean Depth(m),P Human Input (kgP yr-1),CH4 Degassing Emissions (gCO2e/m2/yr),FID_1query_shape,Main Basin,FID_2query_shape,Sub Basin,FID_3query_shape,Third Level Basin,"Water Residence Time (WRT, yrs)",Total Phosphorus (µg L-1),CO2 Diffusive Emissions (g CO2e/m2/yr),Length(m)
23802,425.2133808,4.779602985,30.323432,105.336458,5.640161849,657.9073125,20.10429718,20.19358268,279750992.6,63.0,1960.0,1.985074711962577,27.57453465546529,38.58,5443.0,20.0,20.38226726,161.0414230492218,27.3710617,32.0,Irrigation,,92685.0,Happy Horse Beach Reservoir,Sichuan,Suining,Anju District,,0.026423941,0.2528031674832296,526.2260183463001,427.5033797039309,27.37106170060615,12,3.215,6.699999809,27433.892370768943,,4.0,长江流域,28.0,嘉陵江水系,179.0,涪江,0.1144708684992963,73.32859432571223,98.7226386423692,30.85909492
23805,2323.748769,18.52158087,30.15221,105.610444,5.47063342,708.794175,20.10704719,20.19637217,1647059592.0,59.0,1964.0,0.6666666373456795,23.68571625583837,38.58,5453.0,9.0,193.8639784,150.2248122818374,24.0477358,100.0, ,,14333.0, ,chongqing,Chongqing (municipal district),Tongnan District,,0.023729817,0.1977041549933682,619.2399143610552,514.6524456017443,24.047735798049008,12,3.215,5.400000095,196348.2623567808,,4.0,长江流域,28.0,嘉陵江水系,179.0,涪江,0.0607242986020511,95.73723506628536,104.58746875931092,62.36485048
23813,14978.0055,24.07651704,29.613578,111.500929,9.192657709,708.794175,19.320588,19.42212083,10616323052.0,36.0,1987.0,2.406593263965711,21.725597058990488,38.92,5480.0,31.0,640.84851,132.49399582016656,23.27038337,220.0,Hydroelectricity,,26753.0,Sanjiangkou Reservoir,Hunan,Changde,Linli County,,0.096128485,0.125612893081912,541.7607411909053,536.111444485988,23.27038336647032,12,3.243333333,9.100000381,426374.6814139048,389.8081342045774,4.0,长江流域,19.0,洞庭湖水系,109.0,澧水,0.0206376834214578,35.17007460967545,5.649296704917219,180.904125
23829,2389.285683,7.465006157,28.829302,118.89692,11.09762997,1120.09235,21.11976213,21.22443036,2676220615.0,65.0,1958.0,2.165467712437247,14.18016780436595,42.22,5523.0,44.0,52.18902902,133.02311310336057,24.01943596,104.0, ,,22360.0,Huangtankou Reservoir,Zhejiang,Quzhou,Qujiang District,,0.081693948,0.1645133158789039,409.14725110181416,328.8119010145518,24.01943596188731,12,3.518333333,13.89999962,19800.444630886053,,5.0,东南沿海诸河流域,0.0,钱塘江水系,194.0,富春江水库以上,0.0387724323416773,6.197774194929653,80.33535008726238,85.76740278
23831,83359.20482,113.6213983,28.777094,110.92707,9.19566346,991.807075,19.2843892,19.38042819,82676249107.0,27.0,1996.0,1.3848237493555464,4.689803224936517,37.15,5526.0,88.0,5325.417681,65.20946754978439,5.103353802,4200.0,Hydroelectricity,200.0,95156.0,Dawutan Reservoir,Hunan,Huaihua City,Chenxi County,,0.090160162,0.183801367121408,575.7955562130512,632.9300959104157,5.103353801729719,12,3.095833333,36.90000153,2722103.2028126065,136.47696483939637,4.0,长江流域,19.0,洞庭湖水系,56.0,沅江浦市镇以下,0.050711417322431,26.92579229664575,-57.13453969736452,462.293366
23832,708.2712287,2.355749434,28.776803,111.142028,8.620736408,1007.011237,19.93057482,20.03753226,713237086.1,42.0,1981.0,1.069062847226104,5.927642260030986,37.93,5527.0,54.0,18.53268848,78.11061380364694,,144.0, ,,95133.0,Zhuyuan Reservoir,Hunan,Changde,Taoyuan County,,0.100868955,0.2269641496233121,368.1486362309403,344.7696464924697,6.839446060771835,12,3.160833333,26.09877224,11893.061178963964,,4.0,长江流域,19.0,洞庭湖水系,56.0,沅江浦市镇以下,0.0862015858777172,12.910278046548823,23.37898973847064,49.3140569
23833,17779.13051,15.5928637,28.718499,110.272258,9.172166178,1222.484588,19.13719657,19.23609602,21734713037.0,44.0,1979.0,0.1425682330826148,0.3828799403529426,37.15,5528.0,113.0,1130.039484,20.29952233282416,0.604429056,1544.0,Hydroelectricity,400.0,26807.0,Fengtan Reservoir,Hunan,Huaihua City,Yuanling County,,0.144504596,0.2103409198487486,462.8937466325508,426.4025458160986,0.6044290561484913,12,3.095833333,98.90000153,601167.5470517381,10.2329055383182,4.0,长江流域,19.0,洞庭湖水系,56.0,沅江浦市镇以下,0.0709525928037884,21.88249540499924,36.49120081645219,166.7186426
23839,210.9012059,0.899754531,28.560264,119.246443,11.84325375,1188.404375,21.35543083,21.45615989,250635915.8,,1965.0,3.5,21.453159917938123,42.35,5540.0,45.0,2.792665779,165.0816577326535,34.70789977,9.0, ,,78053.0,Chengping Secondary Reservoir,Zhejiang,Lishui,Suichang County,成屏二级水库,0.099062343,0.1592894047856854,376.26971714603405,314.5840702589455,34.70789977005171,12,3.529166667,10.0,2210.2975410458507,,5.0,东南沿海诸河流域,34.0,欧江水系,193.0,瓯江温溪以上,0.0358988666163156,7.423390933833158,61.68564688708858,27.25682882
23847,40.66757721,7.313792285,28.274844,116.606166,5.753826485,1188.404375,22.01246789,22.12030254,48329526.68,65.0,1958.0,0.5441176039143609,8.045481798084964,43.35,5560.0,21.0,2.71794308,113.2471760007173,16.97153384,100.0, ,,16905.0,Happiness Reservoir,Jiangxi,Fuzhou,Dongxiang County,,0.002287383,0.5892569558486546,457.0070503742945,367.2745120637048,16.97153383668754,12,3.6125,13.60000038,2047.676456799497,,4.0,长江流域,20.0,鄱阳湖水系,113.0,鄱阳湖环湖区,2.058111980280333,17.42589459014697,89.73253831058969,8.663033068
23848,350.9106009,3.244442385,28.262833,118.271168,10.61899114,1188.404375,21.11189838,21.2172645,417023693.3,50.0,1973.0,3.1975306672763386,13.4349451500706,42.22,5562.0,68.0,5.042163573,129.66146804412426,22.94029429,52.7,Hydroelectricity,10.5,79438.0,Juntan Reservoir,Jiangxi,Shangrao,Guangfeng District,,0.034772414,0.262001004413552,493.39468655550144,434.46952881288087,22.940294292632856,12,3.518333333,16.20000076,11595.35811338517,316.6945183264329,4.0,长江流域,20.0,鄱阳湖水系,114.0,信江,0.1260359301923178,20.529010438352188,58.92515774262057,29.31298338
23850,994.7747412,4.306781553,28.214438,109.807228,8.788685281,1079.185038,19.9226097,20.02409018,1073546017.0,,1976.0,2.529411877409791,17.092908524344452,36.01,5565.0,42.0,71.53441062,126.8691261215536,13.39223666,51.5, ,9.6,55538.0,River Reservoir,Hunan,Xiangxi Tujia and Miao Autonomous Prefecture,Jishou City,,0.077443357,0.1793148097574571,482.9323675347157,434.6143670373412,13.392236657042393,12,3.000833333,11.89999962,44096.5671097094,,4.0,长江流域,19.0,洞庭湖水系,56.0,沅江浦市镇以下,0.0477396385791735,33.76483748703944,48.3180004973745,62.08877405
23853,430.7599536,4.015664226,27.875503,109.696659,8.137366868,1056.582588,19.85365126,19.95489516,455133466.6,51.0,1972.0,2.548387205515092,8.45982437392414,36.37,5580.0,88.0,24.07628059,91.13718022404872,7.681946977,99.7, ,,354.0,Loess Creek Reservoir,Hunan,Huaihua City,Mayang Miao Autonomous County,,0.036614165,0.3186957351400596,449.7117493444224,393.2618100524835,7.681946977181463,12,3.030833333,24.79999924,19081.63158886712,,4.0,长江流域,19.0,洞庭湖水系,80.0,沅江浦市镇以上,0.2188115730115694,28.59996288971921,56.44993929193885,35.77661208
23868,881.7851017,2.114436341,26.933825,114.080502,8.890040373,816.114375,19.20665197,19.29968455,719637497.2,57.0,1966.0,0.9945032501592376,6.9397574316296895,39.9,5617.0,43.0,49.27585425,77.37572874618189,,100.0,Hydroelectricity,12.0,80118.0,Fengdu Reservoir,Jiangxi,Ji'an,Yongxin County,,0.095331943,0.2010769244181958,406.4301798057438,341.8638320823308,9.901869118331597,12,3.325,21.55925291,22839.241343647634,120.88014934262992,4.0,长江流域,20.0,鄱阳湖水系,191.0,赣江栋背至峡江,0.0633453204116354,25.41024422212584,64.566347723413,39.00003233
23872,2789.423552,0.917585715,26.864861,106.424642,8.569958948,610.9779625,17.39575688,17.47172881,1704276318.0,,1974.0,0.8404908839248788,4.219545548259451,40.14,5623.0,60.0,609.7175263,50.26307462958995,6.671161339,30.0, ,30.0,92408.0,Hongyan Power Station Reservoir,Guizhou,Guiyang City,Qingzhen,红岩电站,0.706626511,0.1169850020954438,473.87887373771497,420.256472643842,6.671161339262668,12,3.345,32.59999847,257985.201361502,,4.0,长江流域,32.0,乌江水系,52.0,思南以上,0.0175519031644153,133.9824941226704,53.62240109387301,86.78005694
23873,16004.34197,20.8884173,26.856248,106.155373,11.46037119,551.10805,15.81350286,15.8848888,8820121695.0,,1995.0,2.408624176785331,4.297665539364792,40.14,5624.0,166.0,1971.181374,42.504923700881335,6.776185539,1020.0, ,510.0,26727.0,Dongfeng Reservoir,Guizhou,Guiyang City,Qingzhen,,0.116839211,0.2535138615638351,548.3458973912196,594.6912431215453,6.776185539483665,12,3.345,48.70000076,1052864.7805798098,,4.0,长江流域,32.0,乌江水系,52.0,思南以上,0.1153346828542869,89.2754602659138,-46.34534573032568,186.7609326
23876,25579.0309,14.30686251,26.58925,118.084492,8.8156785,551.10805,21.38199721,21.46743473,14096809840.0,33.0,1990.0,2.50877204678363,17.764880937491778,43.9,5634.0,40.0,1303.997122,151.56676720083172,35.58236559,164.0,Hydroelectricity,,380.0,Shaxikou Reservoir,Fujian,Nanping,Yanping District,,0.194662037,0.0971170842275204,595.5936278006222,608.2150697222936,35.58236559112576,12,3.658333333,11.39999962,531501.2856900197,914.3723080871137,5.0,东南沿海诸河流域,35.0,闽江水系,91.0,闽江中下游,0.0115698678655942,34.1255073129579,-12.621441921671362,183.4217143
23877,10335.52306,21.82207885,26.578054,112.872003,8.697534858,551.10805,20.36259794,20.45638311,5695989959.0,63.0,1960.0,0.4598540348446911,7.2010615583935405,39.42,5635.0,20.0,1210.690689,89.47886193376166,9.647954749,300.0,Hydroelectricity,50.0,883.0, ,Hunan,Hengyang,Hengnan County,,0.080419895,0.1863960768791205,717.5825525243333,582.9604689345604,9.647954749233454,12,3.285,13.69999981,669501.3841022183,127.104565229292,4.0,长江流域,19.0,洞庭湖水系,134.0,湘江衡阳以上,0.0524864822855389,95.80318421602048,134.62208358977296,154.4618466
23880,4086.666292,8.163368346,26.382057,105.804652,12.16042239,614.2281125,16.07664002,16.14606492,2510145323.0,30.0,1993.0,0.5337422833000882,2.155277144805079,42.81,5644.0,75.0,532.9729084,31.866149568080235,5.182654143,400.0,Hydroelectricity,84.0,68115.0,Puding Reservoir,Guizhou,Anshun,Puding County,,0.131611192,0.285094265079462,505.17248898290745,534.1297858093319,5.182654143330757,12,3.5675,48.90000153,248696.6290780581,13.87529041024504,4.0,长江流域,32.0,乌江水系,52.0,思南以上,0.1590301250526052,70.98221371467662,-28.957296826424454,127.2541837
23882,834.6918731,21.71994594,26.327209,115.447957,7.24582879,1097.096962,21.59120967,21.68383168,915737918.2,53.0,1970.0,2.035714423044224,11.610271543216369,41.73,5646.0,51.0,78.84726347,127.69439167883436,19.10509503,365.0,Irrigation,,26277.0,Xiaomukou Reservoir,Jiangxi,Ganzhou City,Xingguo County,,0.011436648,0.3869715474784246,545.594703103669,470.724921586572,19.105095033053274,12,3.4775,16.79999924,35271.36096805613,,4.0,长江流域,20.0,鄱阳湖水系,31.0,赣江栋背以上,0.3984710778477153,23.66472220685632,74.86978151709695,48.91218837
23885,3783.539065,6.60857448,26.171651,118.19928,8.606997804,1069.94285,19.3914078,19.45761532,4048170570.0,,1995.0,2.795180636013937,12.748664821250332,43.9,5653.0,63.0,215.0034961,104.1243620663883,26.82475183,110.0, ,80.0,26645.0,Shuidong Reservoir,Fujian,Sanming,Youxi County,,0.104899404,0.1413496934987654,419.04443957511774,454.4614264092941,26.82475183244769,12,3.658333333,16.60000038,89907.68098560281,,5.0,东南沿海诸河流域,35.0,闽江水系,91.0,闽江中下游,0.0270992382792144,19.11576335898519,-35.416986834176384,84.15915478
23887,7698.308368,13.22607639,25.867323,114.926042,7.830087937,914.941425,21.5353081,21.62249415,7043501228.0,53.0,1970.0,0.8382352427551916,5.054405134053031,40.93,5661.0,50.0,969.758558,86.55524712873884,8.551198058,360.0,Hydroelectricity,,877.0, ,Jiangxi,Ganzhou City,Zhanggong District,,0.098945718,0.1843383575571171,637.443153756303,549.9693762804343,8.551198057860454,12,3.410833333,27.20000076,450778.8383480701,231.2938222856125,4.0,长江流域,20.0,鄱阳湖水系,31.0,赣江栋背以上,0.0510753496306653,52.31403965103034,87.4737774758687,126.5696337
23892,19499.31161,20.73783592,25.457046,109.43462,9.87377448,1299.615437,19.7262022,19.81295745,25341606379.0,51.0,1972.0,1.3846153846153846,13.14497915435856,38.32,5673.0,31.0,918.8561403,109.8459641505866,14.11913772,270.0,Hydroelectricity,100.0,26754.0,Mashi Power Station Reservoir,Guangxi,Liuzhou,Rongshui Miao Autonomous County,,0.134094279,0.0934985402457742,452.82663859066366,395.9857037129796,14.119137720414113,12,3.193333333,13.0,367188.1387912379,417.07412619648585,6.0,珠江流域,38.0,西江水系,105.0,柳江,0.0106383100946972,13.167654933181398,56.840934877684106,199.763208
23898,50.78642463,1.234475595,25.144178,118.800838,7.546280182,1323.253213,22.52943891,22.59474354,67203299.57,67.0,1956.0,0.4979756624104654,4.123331282474285,43.57,5686.0,37.0,2.827143136,87.80618620677097,9.861954285,30.6, ,,79443.0,Lingxi Reservoir,Fujian,Quanzhou,Quangang District,,0.021023639,0.4024814294196657,500.3987882970621,397.955036829231,9.86195428464025,12,3.630833333,24.70000076,3471.40725479863,,5.0,东南沿海诸河流域,36.0,浙东、闽东及台湾沿海诸河系,5.0,闽南诸河,0.4537209977860298,30.89014355839208,102.44375146783108,12.51696829
23900,49023.0041,0.126960178,24.962878,105.150388,8.806161417,438.1419875,17.12375087,17.16215443,21479036450.0,,1999.0,1.1061056975743409,5.425457653109877,47.15,5691.0,61.0,6013.910163,54.51094121301927,,13.8, ,1320.0,4871.0,Tianshengqiao Secondary Hydropower Station Reservoir,Guizhou,Qianxinan Buyi and Miao Autonomous Prefecture,Anlong County,,46.80037266,0.0129153329239576,202.99225931386667,233.1869585217871,19.12229853358114,12,3.929166667,28.96340866,2297035.350682829,,6.0,珠江流域,38.0,西江水系,177.0,南盘江,0.0001711994636067,105.8382957817333,-30.194699207920426,317.7875271
23901,99.54972331,1.392561887,24.794833,118.138155,7.728463836,998.0279875,22.01036796,22.07301128,99353410.01,67.0,1956.0,0.3005780921931931,2.0524197356225127,48.22,5696.0,45.0,5.209976035,60.14407977318356,9.49906309,48.5, ,,79768.0,Tingxi Reservoir,Fujian,Xiamen City,Tong'an District,,0.023009685,0.4105136801504326,452.6026255749316,359.94390622455444,9.499063090256609,12,4.018333333,34.59999847,3702.473719827225,,5.0,东南沿海诸河流域,36.0,浙东、闽东及台湾沿海诸河系,5.0,闽南诸河,0.4849621080355378,21.99852845332717,92.65871935037715,12.45949239
23903,7928.255892,92.36930345,24.661098,116.597216,8.546910604,864.17465,21.56176428,21.63027146,6851397761.0,,2001.0,3.644351538278393,9.50281979556773,45.04,5704.0,111.0,529.7961764,115.77841612822992,23.94038424,2210.0, ,600.0,26869.0,Cotton Beach Reservoir,Fujian,Longyan,Yongding District,,0.018000924,0.3620985469549435,600.5077634713696,712.9959877761903,23.940384240040697,12,3.753333333,23.89999962,191131.23834599464,,6.0,珠江流域,37.0,韩江水系,190.0,韩江白莲以上,0.3222154652962271,17.84465837174072,-112.48822430482072,159.30654
23905,8956.806387,9.646486331,24.585417,108.267805,8.696931216,864.17465,20.84699799,20.91807362,7740245025.0,49.0,1974.0,2.3620688553805027,17.22684456579069,40.49,5706.0,39.0,717.5592169,140.60289707418949,23.04676119,112.0, ,,26551.0,Lalang Reservoir,Guangxi,Hechi,Yizhou,,0.162478683,0.1073313312218571,479.5557734098159,425.2909951008836,23.04676118601853,12,3.374166667,11.60000038,158399.18052789045,,6.0,珠江流域,38.0,西江水系,105.0,柳江,0.0144568091513352,18.35065011372819,54.26477830893225,144.4190597
23906,204.8121993,1.41173534,24.378053,115.932754,6.780189167,1044.534425,23.13425508,23.19347651,213933392.8,,1967.0,2.8000000000000003,28.470526934479988,44.24,5711.0,26.6,18.04926181,227.97242285361511,68.21216514,10.0, ,5.3,80136.0,Meixi Reservoir,Guangdong,Meizhou,Meixian District,梅西水库,0.037093996,0.1769037358404732,566.070323350308,479.0893295198648,55.376243389284426,12,3.686666667,7.0,12137.494367671068,,6.0,珠江流域,37.0,韩江水系,190.0,韩江白莲以上,0.0461926361720803,46.7677458825119,86.9809938304432,16.16482597
23908,604.5151166,2.274151667,24.254077,115.693044,7.276486412,1032.835813,21.97050107,22.03609866,624364861.9,,1956.0,0.736556106179153,9.570129226861578,44.24,5713.0,23.5,77.65440896,121.50457187163008,6.202703229,90.0, ,1.1,26797.0,Heshui Reservoir,Guangdong,Meizhou,Xingning,合水水库,0.072121529,0.1816786483023696,581.3126784830145,462.3038939847996,21.885537977082887,12,3.686666667,13.53253138,46454.70880784555,,6.0,珠江流域,37.0,韩江水系,190.0,韩江白莲以上,0.0492901357416323,60.98745891846836,119.00878449821482,35.80816329
23909,4774.978548,8.192666881,24.132949,113.465671,7.589879792,1624.699738,22.3692699,22.43754168,7757906396.0,51.0,1972.0,1.9508197946788552,10.551376546018032,41.22,5714.0,54.0,358.5836691,132.86565441909875,16.56814304,150.0,Hydroelectricity,50.0,26619.0,Long Lake Reservoir,Guangdong,Qingyuan,Yingde,,0.113947946,0.1220494857898777,510.0471344824388,446.0236131500888,16.568143043228414,12,3.435,18.29999924,159905.86495721314,811.3579321774647,6.0,珠江流域,39.0,北江水系,211.0,北江大坑口以下,0.0193255486783493,18.136884862856927,64.02352133235001,105.1983506
23911,103601.0638,84.90172567,24.044351,107.511057,9.071901025,1624.699738,18.06434202,18.11621739,168000000000.0,31.0,1992.0,2.58306180054961,6.893446702564887,41.74,5718.0,110.0,11324.61661,67.64529500887981,12.27112363,2610.0,Hydroelectricity,1810.0,26901.0,Yantan Reservoir,Guangxi,Hechi,Dahua Yao Autonomous County,,0.150696874,0.1106681466802087,482.2101352124397,503.7688754112063,12.271123629169605,12,3.478333333,30.70000076,3963572.121936677,202.9342178543953,6.0,珠江流域,38.0,西江水系,129.0,红水河,0.015485227085192,21.041680257419703,-21.5587401987666,538.5824555
23913,168.0177287,3.478045011,23.88654,116.663459,8.424783924,1302.17005,22.84855958,22.90408787,218787654.2,54.0,1969.0,1.674418486479183,10.678228614967956,46.56,5725.0,46.0,15.56949656,140.69540709665085,31.71512295,60.0, ,41.0,80049.0,Phoenix Reservoir,Guangdong,Chaozhou,Chao'an District,,0.012683832,0.3433589931891541,545.5260146737826,467.5999494210025,31.7151229496482,12,3.88,17.20000076,8154.794666005339,,6.0,珠江流域,37.0,韩江水系,89.0,韩江白莲以下及粤东诸河,0.273426656801692,24.521475717335782,77.92606525278006,14.5084166
23915,34095.49885,80.00805176,23.803542,113.25364,8.138143836,1302.17005,22.09815741,22.17914681,44398137442.0,24.0,1999.0,1.1940927566451265,6.84981249060942,44.29,5729.0,52.0,2836.415683,105.86764650035686,16.56094507,1904.0, ,140.0,16662.0, ,Guangdong,Qingyuan,Yingde,,0.047031134,0.171266867371886,646.2756691983932,742.4079035151213,16.56094507343752,12,3.690833333,23.70000076,1236843.0517683676,,6.0,珠江流域,39.0,北江水系,211.0,北江大坑口以下,0.0427087935835888,23.139787110615437,-96.13223431672816,226.0497732
23917,106230.6804,31.09641795,23.726789,107.977103,9.047778597,940.6645875,18.34981388,18.40196151,99927439158.0,,1964.0,1.0360825141088328,3.931761479776696,43.96,5735.0,79.0,11479.30835,53.948982093037,9.922983925,1210.0, ,,26681.0,Dahua Reservoir,Guangxi,Hechi,Dahua Yao Autonomous County,,0.453217403,0.0990037501190556,512.8552462086917,426.2357780559559,9.922983925297238,12,3.663333333,38.79999924,4023969.740970606,,6.0,珠江流域,38.0,西江水系,129.0,红水河,0.0120741710484069,36.38564633158021,86.61946815273586,588.525037
23922,328.2970554,2.312090757,23.591092,116.070951,8.414247827,940.6645875,23.29965007,23.35117619,308817414.2,,1966.0,2.467742041753385,16.34497905186497,46.56,5742.0,43.0,11.20598751,179.7882669791671,45.57179213,28.8,Irrigation,23.4,26456.0,Longjingxia Reservoir,Guangdong,Jieyang,Jiexi County,,0.040242523,0.2335361267664805,543.6179911737033,457.2577010407196,45.57179212936848,12,3.88,12.39999962,9665.221125096788,,6.0,珠江流域,37.0,韩江水系,89.0,韩江白莲以下及粤东诸河,0.092837784368189,24.01623568736701,86.36029013298378,24.69634185
23924,157.8215866,1.892401889,23.488612,115.801531,8.373003682,792.9151625,23.25605004,23.30856409,125139129.0,52.0,1971.0,0.1294766076694826,0.9790158760640376,46.17,5745.0,41.0,7.201853068,49.0962016816638,3.957168807,69.0, ,,80044.0,Hengjiang Reservoir,Guangdong,Jieyang,Jiexi County,,0.031551974,0.4255866269223563,569.550142223933,494.6800614924687,3.95716880732549,12,3.8475,36.29999924,7037.666397508715,,6.0,珠江流域,37.0,韩江水系,89.0,韩江白莲以下及粤东诸河,0.548942506549953,32.33733978363689,74.87008073146433,20.03432216
23925,315.2216442,9.572983134,23.378607,108.077943,7.648137594,792.9151625,23.25475703,23.31202871,249944021.2,,1960.0,2.4814814814814814,15.098079791649432,42.16,5748.0,47.0,17.545428,172.60075327024433,25.15585944,130.0,Irrigation,1.3,26996.0,Fairy Lake Reservoir,Guangxi,NanNing City,Wuming District,,0.008983893,0.4182889928384371,598.6767333885255,486.3619774598005,25.15585944404398,12,3.513333333,13.5,10931.746955730152,,6.0,珠江流域,38.0,西江水系,103.0,右江,0.5170568660565097,25.483001632391503,112.31475592872494,23.12611649
23929,44.76375136,1.042636329,23.222159,116.239583,7.890542189,1454.112113,23.70668695,23.75520915,65091513.08,63.0,1960.0,0.2618296227447787,2.0205713406773462,46.56,5754.0,40.0,1.86726153,71.9677223115819,7.684411085,33.0, ,,79417.0,Pondkeng Reservoir,Guangdong,Jieyang,Puning,,0.016760834,0.4160858120832432,506.7960256687384,411.71855104155486,7.684411085433911,12,3.88,31.70000076,2457.927242891299,,6.0,珠江流域,37.0,韩江水系,89.0,韩江白莲以下及粤东诸河,0.5077708423088233,22.06599359160671,95.0774746271835,8.775664203
23934,145.4920835,11.87194055,22.306092,108.239424,7.424559132,756.3459125,23.4491437,23.50409805,110042342.7,63.0,1960.0,0.0424710577659845,0.2424634110712253,45.0,5768.0,54.0,4.494142524,26.42459507515365,1.048182167,615.9,Irrigation,2.5,26997.0,Fengtinghe Reservoir,Guangxi,NanNing City,Liangqing District,,0.002792266,0.7027340445516495,418.2910732179436,339.8175712835552,1.0481821666425124,12,3.75,51.79999924,1734.3199817233365,,6.0,珠江流域,38.0,西江水系,148.0,左江及郁江干流,5.588453468206218,4.697194091919958,78.47350193438837,11.41610439
23951,4172.069015,58.22863955,43.962626,125.7462,9.339783134,189.8490875,13.34286693,13.53333657,792063495.5,58.0,1965.0,,,35.896,5836.0,,377.683745,,10.76935247,1502.1,Flood control,,21953.0,Shishikoumen Reservoir,Jilin,Changchun City,Erdao District,,0.016237836,0.5856984442609775,443.7293537479798,370.9843759263636,,7,5.128,27.18556524448361,149071.58951895908,,0.0,东北诸河流域,22.0,松花江水系,167.0,丰满以下,1.998549975611739,78.17184704142767,72.7449778216162,111.2500718
23953,17714.62654,18.23485137,43.626916,122.860177,5.054879242,214.850725,14.53150562,14.71567388,3806000355.0,64.0,1959.0,0.8181818443526174,20.97265456162356,38.542,5839.0,12.0,2728.42343,77.33129530486913,21.58298711,120.0,Flood control,,68105.0,Turji Mountain Reservoir,Inner Mongolia,Tongliao,Horqin District,,0.22414485,0.1509762120279231,342.1704317567491,276.4653959129788,21.582987109532663,7,5.506,6.599999905,219572.2547710376,,0.0,东北诸河流域,5.0,辽河干流,199.0,西辽河下游区间(苏家堡以下,0.0316211261369233,49.58973890453215,65.7050358437703,302.7699306
23959,17193.12636,84.93254908,42.725244,127.224579,16.3432864,417.6369125,11.16992943,11.35197808,7180484209.0,37.0,1986.0,1.3285486161132862,2.720636913065355,34.58,5849.0,146.0,447.1460523,20.83429828828756,2.359939787,5320.0,Hydroelectricity,300.0,26907.0,Baishan Reservoir,Jilin,Baishan,Jingyu County,,0.024808262,0.4627064844998128,302.71567007522765,296.6224433950264,2.3599397869820327,7,4.94,62.70000076,116089.64929231851,2.7506132371342447,0.0,东北诸河流域,22.0,松花江水系,168.0,丰满以上,0.7416311681365814,8.72008943036949,6.093226680201269,157.5813902
23980,6222.866993,31.97066963,41.232137,123.515896,10.81831835,,14.10848275,14.28804841,,51.0,1972.0,1.016129094042666,6.093764659241008,41.136,5885.0,50.0,529.9866454,41.79813651075403,10.27755839,791.0,Flood control,43.8,22374.0,Shenwo Reservoir,Liaoning,Liaoyang,Gongchangling District,,0.036516843,,,,10.277558388170634,8,5.142,24.79999924,323045.7035857516,,0.0,东北诸河流域,5.0,辽河干流,166.0,太子河及大辽河干流,,,,120.8692938
23991,2064.174298,32.21403228,39.815521,122.497917,7.322053759,235.487,15.11617463,15.28127925,486086212.9,37.0,1986.0,0.8685121352953153,4.843071287101008,37.5,5913.0,54.0,168.3260713,41.99414637414773,5.469415686,930.0, ,,27035.0,Biliuhe Reservoir,Liaoning,Dalian,Zhuanghe,,0.013839585,0.5805249816606828,389.9840548653662,382.1342423750908,5.4694156855449485,9,4.166666667,28.89999962,47480.4002315413,,0.0,东北诸河流域,44.0,辽东半岛诸河系,66.0,辽东沿黄渤海诸河,1.915268312325194,41.119146787735325,7.84981249027544,65.70482974
24164,256.8250828,2.555492612,29.838727,121.268746,9.093174532,235.487,20.64257822,20.7572779,60478968.27,48.0,1975.0,0.5420561021486598,2.490117909594169,43.07,6148.0,66.0,10.04190189,56.80100714234017,6.046031048,109.6, ,,67835.0,Jiaokou Reservoir,Zhejiang,Ningbo,Yinzhou District,,0.032569111,0.5735240047729291,530.7590199724116,474.1266879219439,6.046031047897922,12,3.589166667,42.79999924,6507.595024041566,,5.0,东南沿海诸河流域,0.0,钱塘江水系,143.0,浙东沿海诸河,1.808481278270572,45.96003824182584,56.63233205046771,23.89706399
24586,237102.2326,18.42309236,27.35200022,100.5060769,12.48817021,235.487,5.453801954,5.539870662,55834493448.0,,2012.0,1.1346776577050963,2.4630567277687643,33.79833333,7025.0,138.0,50047.20001,10.443572835562982,,8820.0,Hydroelectricity,2000.0,26745.0,Ahhai Reservoir,Yunnan,Lijiang City,Yulong Naxi Autonomous County,,2.002935029,0.1274381827779154,129.7380511348778,204.92966118793325,1.974641901653285,7,4.828333333,64.64676271,263245.9794776818,1.5197369135154215,4.0,长江流域,21.0,雅砻江水系,49.0,石鼓以下干流,0.0213307797138814,4.896035571123256,-75.19161005305546,1191.785161
